Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Connor Joe","- - -",291,1072,24,133,96,9,0.11473881,0.2238806,0.15334774,0.31034483,0.24946004,0.34701493,0.40280778,0.330993474864248,,99.27629152803588,0.05135228601284325,-0.5220518801243825,-9.360813960433006,2.6299128097619997,"Connor Joe",16572,656582
"Chad Pinder","OAK",444,1376,46,164,151,3,0.05959302,0.2681686,0.16692913,0.30545877,0.24330709,0.29467542,0.41023622,0.30327534566830544,,95.6647178144752,-3.0984510271809995,-10.278383655041727,-11.202473811805248,2.6054523491249535,"Chad Pinder",15191,640461
"Josh Harrison","- - -",464,1709,29,178,156,19,0.04973669,0.15974254,0.11325612,0.28706625,0.25289575,0.3092723,0.36615187,0.29642330385696447,,86.268228406027,-1.3101926709059626,-30.213430818083502,-0.43876490369439125,2.59413259902267,"Josh Harrison",8202,543281
"Martín Maldonado","- - -",605,2081,65,210,203,1,0.08073042,0.28447862,0.14678899,0.25041597,0.19751754,0.27524272,0.34430653,0.2729477652134075,,70.89149077600065,-19.666879859985784,-92.63818957033735,46.77728152088821,2.593719447918813,"Martin Maldonado",6887,455117
"Stephen Piscotty","OAK",403,1496,55,167,191,11,0.06818182,0.23195187,0.17854519,0.28659794,0.24467303,0.30455154,0.42321822,0.3125341867170953,,100.56944695393291,-0.7707929611206055,0.038311863872049656,-26.463947415351868,2.587721795074355,"Stephen Piscotty",13367,572039
"Orlando Arcia","- - -",542,1836,49,192,202,19,0.07135076,0.20479303,0.13198573,0.28267717,0.24256837,0.29787234,0.3745541,0.2910390954299513,,78.9157411393129,-3.5718217971734703,-53.227420245912896,16.82544118911028,2.584376157549489,"Orlando Arcia",13185,606115
"Guillermo Heredia","- - -",423,1033,20,124,78,5,0.08809293,0.22652469,0.13186813,0.27424242,0.22087912,0.30371094,0.35274725,0.2889129899507872,,81.14063165637018,4.857495894422755,-19.218081107724643,9.511722587049007,2.577100620214342,"Guillermo Heredia",18721,628338
"Victor Caratini","- - -",476,1462,36,141,163,4,0.09370725,0.21819425,0.12140078,0.2787234,0.23190661,0.31665524,0.35330739,0.2947374248685633,,84.1233416120796,-12.327288945904002,-40.82111291859488,16.73219969123602,2.5506836239985073,"Victor Caratini",14968,605170
"Alex Gordon","KCR",341,1385,30,148,141,17,0.08592058,0.18844765,0.1232653,0.29299363,0.24979592,0.33020231,0.37306122,0.30704302561664304,,89.0056528507615,-1.4865650872234255,-20.144168794219745,-4.851013243198395,2.532356373924721,"Alex Gordon",5209,460086
"Tommy La Stella","- - -",406,1202,31,148,131,1,0.07986689,0.10648918,0.14378479,0.27783784,0.26716141,0.33052986,0.4109462,0.3208154317402699,,102.89889355305515,-5.615419867448509,-0.7634201571635337,-14.742163717746735,2.4903751891267563,"Tommy La Stella",12371,600303
"Johan Camargo","- - -",342,1103,33,119,134,2,0.07978241,0.21124207,0.15269461,0.28552097,0.24351297,0.30881017,0.39620758,0.3045073740558537,,87.46445581449619,-1.0225521917454898,-18.942576877244772,7.970463567180559,2.4578162274936535,"Johan Camargo",14950,622666
"Brian Goodwin","- - -",333,1073,37,135,123,17,0.09692451,0.277726,0.18401682,0.3081862,0.24079916,0.31869159,0.42481598,0.3179043821899714,,97.54970882221969,2.8264050912111998,-0.3934514713859305,-13.307196363806725,2.39424574763319,"Brian Goodwin",12858,571718
"Mitch Moreland","- - -",338,1198,54,155,185,3,0.09766277,0.22203673,0.21930646,0.27476882,0.24554827,0.3196995,0.46485473,0.331908649735315,,106.8857558238253,-7.585689797298983,2.633144585552106,-21.400942903012037,2.204323992101633,"Mitch Moreland",3086,519048
"Hanser Alberto","- - -",412,1315,22,146,128,10,0.02585551,0.11254753,0.12169736,0.299908,0.2786229,0.30237913,0.40032026,0.30041578965985466,,85.77551633095189,-0.2484384838026017,-22.92361955578574,1.53447175770998,2.187758308743831,"Hanser Alberto",11902,593643
"Justin Smoak","- - -",304,1226,52,135,153,0,0.14029364,0.24796085,0.20520231,0.25764192,0.22061657,0.3360522,0.42581888,0.3294072082841328,,106.5107935684438,-14.016435834812,-4.895033108637955,-18.657243736088276,2.117826203552922,"Justin Smoak",9054,475253
"Justin Upton","- - -",356,1454,69,183,191,13,0.1045392,0.29367263,0.2,0.27806122,0.22687747,0.31658637,0.42687747,0.3207685825089121,,101.5157165759873,-2.3884570368099958,0.055888206861293366,-30.195484153926373,2.085339365657795,"Justin Upton",5222,457708
"Josh Reddick","- - -",385,1405,37,157,147,13,0.07900356,0.15373665,0.13904164,0.28170378,0.25765907,0.31424481,0.39670071,0.30564197904329377,,92.74140398188092,-2.241836236556992,-15.152393238010163,-14.728626102209091,2.016517533018105,"Josh Reddick",3892,502210
"Bryan De La Cruz","MIA",298,1089,34,104,125,8,0.06703398,0.24426079,0.161,0.32253521,0.263,0.31278749,0.424,0.3180497406156902,,100.33864595798757,-3.4093177628237754,-2.8890607656561365,-13.997227191925049,2.0126081959869735,"Bryan De La Cruz",19600,650559
"Jason Kipnis","- - -",312,1247,38,130,156,15,0.09462711,0.19326383,0.16243194,0.26738609,0.23684211,0.31345689,0.39927405,0.307420436274832,,89.86618432740285,3.627823768882081,-12.057577784848835,-12.888111382722855,2.0107429790183167,"Jason Kipnis",9776,543401
"Harold Ramírez","- - -",439,1608,33,180,201,13,0.04477612,0.17661692,0.12608406,0.32970711,0.28485657,0.32482887,0.41094063,0.31717572623208873,,104.68544455290045,0.33096025977283716,8.236613732528944,-42.21828834712505,1.9561912856177601,"Harold Ramirez",14387,623912
"Tucker Barnhart","- - -",547,1815,35,155,172,2,0.0969697,0.23305785,0.11352357,0.29432014,0.23387097,0.31325967,0.34739454,0.29067399041520225,,77.10078433592105,-10.994162079878151,-61.99345531834358,22.246587216854095,1.927931372232595,"Tucker Barnhart",10200,571466
"Ehire Adrianza","- - -",393,1033,16,126,99,7,0.08518877,0.20909971,0.12021858,0.29148629,0.23825137,0.30957031,0.35846995,0.29193172130248457,,81.14850000540396,1.6319121450651437,-21.676373377900873,4.223224237561226,1.8886755362564462,"Ehire Adrianza",8418,501303
"Kevin Newman","- - -",505,1916,23,189,171,38,0.05427975,0.11951983,0.09830509,0.28478119,0.25932203,0.30425644,0.35762712,0.2872613757675927,,76.2684392712355,7.197989756939933,-49.63205791960907,2.983573464676738,1.8272916939798818,"Kevin Newman",17696,621028
"Tyler Naquin","- - -",422,1406,47,170,193,14,0.05618777,0.24679943,0.1781874,0.31550218,0.25806452,0.30577334,0.43625192,0.31601544073332866,,95.63400957916335,1.8219214985147119,-5.145084593658453,-26.049056380987167,1.8269827423137224,"Tyler Naquin",13359,571980
"Miguel Andujar","- - -",276,1055,37,123,133,6,0.04075829,0.16777251,0.17617617,0.2884131,0.26626627,0.29668246,0.44244244,0.3147328556546232,,99.20170315916137,0.7407063774298877,-0.6464191790746492,-17.774261474609375,1.8247570491455438,"Miguel Andujar",15878,609280
"Luis Rengifo","LAA",438,1618,43,173,148,17,0.07478368,0.19283066,0.14120055,0.27549195,0.23942701,0.30353818,0.38062756,0.29905683771562014,,87.2045705117991,1.6360320320818573,-24.26815726750187,-14.469408303499222,1.730810962725918,"Luis Rengifo",19858,650859
"Billy Hamilton","- - -",414,1105,7,163,57,83,0.07782805,0.25882353,0.08691309,0.29888268,0.22077922,0.2810219,0.30769231,0.2596788652411335,,56.86802946386504,21.944320363923907,-37.312722524942444,17.182630579336546,1.6787950134643077,"Billy Hamilton",10199,571740
"Brock Holt","- - -",310,1028,12,112,105,14,0.09435798,0.19747082,0.1065934,0.31721195,0.25824176,0.33560311,0.36483516,0.3078587848965715,,89.26501230679061,-6.485209780978039,-20.321025379805718,1.3968115076422691,1.6606938281439831,"Brock Holt",9345,571788
"José Martínez","- - -",314,1061,29,119,135,3,0.08859566,0.20075401,0.14435147,0.33379694,0.28138075,0.34655335,0.42573222,0.33422839168339463,,111.38179998528554,-2.611213914351538,11.950925799998178,-29.945313453674316,1.5888163523563552,"Jose Martinez",7996,500874
"Rafael Ortega","- - -",321,1025,21,107,91,36,0.0995122,0.20292683,0.11797133,0.30218978,0.25137817,0.3281097,0.3693495,0.3071394852547374,,93.9141000515325,-2.94772456609644,-10.587707376578894,-7.784824579954147,1.5821408379124553,"Rafael Ortega",10323,542364
"Jared Walsh","LAA",356,1312,55,141,178,4,0.07393293,0.27896341,0.20200334,0.30140485,0.24290484,0.30411585,0.44490818,0.3182842986662511,,100.59839936912145,-1.6053746377583593,0.3588140191048961,-28.540519148111343,1.5762314396758121,"Jared Walsh",18607,665120
"Travis Shaw","- - -",379,1306,54,132,158,5,0.1179173,0.24655436,0.18672567,0.24278215,0.21150442,0.31005372,0.39823009,0.3067027044812163,,89.46751147078027,-3.189671524334699,-21.871902722457232,-4.185935884714127,1.5655560137514872,"Travis Shaw",11982,543768
"Brian Dozier","- - -",293,1130,41,136,122,15,0.11681416,0.21150442,0.17987804,0.25211268,0.22357724,0.31858407,0.40345528,0.31253623814316267,,93.20752963698207,-3.076567720854655,-12.455125135880726,-8.681390415877104,1.5483816123794796,"Brian Dozier",9810,572821
"Francisco Mejía","- - -",344,1084,29,123,117,1,0.04520295,0.21771218,0.15742574,0.28362184,0.23960396,0.28465804,0.3970297,0.2929872332294157,,88.22626055192195,-4.338252241723239,-19.742841817989383,-1.829826146364212,1.4230800430375246,"Francisco Mejia",16403,642336
"Nomar Mazara","- - -",391,1506,45,171,195,5,0.06839309,0.23439575,0.15529753,0.30707071,0.2532656,0.31009296,0.40856313,0.3087702585996864,,88.08102448754309,-0.3229748969897628,-22.361975212410126,-17.276532977819443,1.4146856111997281,"Nomar Mazara",14553,608577
"Raimel Tapia","- - -",534,1804,27,226,182,53,0.05986696,0.18569845,0.11483253,0.32448825,0.27212919,0.31622978,0.38696172,0.30479254747888085,,80.8879716169618,10.874016632558778,-32.75537045064219,-13.407194674015045,1.3710068141919078,"Raimel Tapia",14350,606132
"Brad Miller","- - -",450,1280,55,149,166,10,0.10546875,0.2859375,0.19559471,0.2906815,0.23259912,0.315625,0.42819383,0.3200721420744743,,100.83025705689695,-1.1030773192178458,1.7091442916112767,-31.057513397186995,1.3696639763747644,"Brad Miller",12775,543543
"Brendan Rodgers","COL",291,1182,28,138,133,0,0.06175973,0.20473773,0.14325069,0.31234867,0.26262626,0.31472081,0.40587695,0.31340142277695,,82.9059869443424,-1.6062393861357123,-26.86832767330809,-1.9744227305054665,1.2083441594116309,"Brendan Rodgers",17907,663898
"Khris Davis","- - -",356,1400,76,179,216,0,0.09,0.27,0.22588424,0.26184539,0.22990354,0.30714286,0.45578778,0.3229683269371932,,106.36605653332596,-8.728355732513592,0.943224648495427,-39.35186837147921,1.1725479519238307,"Khris Davis",9112,501981
"Ben Gamel","- - -",517,1614,28,183,136,17,0.1133829,0.25340768,0.12997159,0.3258427,0.24644886,0.33684864,0.37642045,0.3134537924487271,,95.45809153578796,-0.38401983864605427,-9.757090986829711,-34.025414530187845,1.1407582591995542,"Ben Gamel",12160,592325
"Colin Moran","- - -",486,1655,49,163,234,1,0.08459215,0.2223565,0.15141319,0.31646734,0.26446837,0.32870091,0.41588156,0.31957400311972056,,97.96623654517575,-16.604564832756296,-20.89021406387248,-24.0994935631752,1.0574705538418478,"Colin Moran",16909,592567
"JaCoby Jones","DET",283,1013,29,121,83,23,0.06219151,0.30799605,0.16991342,0.29471891,0.21861472,0.28189911,0.38852814,0.28797913696413824,,78.03536027190881,3.43555588577874,-23.49056738781617,-3.255618490278721,0.9294019084037647,"JaCoby Jones",14818,592444
"Eric Haase","- - -",322,1075,41,113,137,6,0.06418605,0.29395349,0.16700201,0.28416149,0.22535211,0.27653631,0.39235412,0.28868524468879203,,82.67405822484405,-4.3403609248343855,-27.161049476646905,-1.6983878146857023,0.7971195775477644,"Eric Haase",14111,606992
"Scott Kingery","PHI",325,1127,30,132,96,25,0.05944987,0.28393966,0.15738964,0.29899857,0.2293666,0.28,0.38675624,0.28441973313198277,,73.33140303245098,8.923905284143984,-28.386267492909745,1.7554955672239885,0.7729207262052988,"Scott Kingery",17975,664068
"Albert Almora Jr.","- - -",421,1165,22,136,103,6,0.05321888,0.18626609,0.11203703,0.28705882,0.2462963,0.28867761,0.35833333,0.2790933213610616,,71.52088848291959,-5.4503638576716185,-47.3554150900575,16.62796337157488,0.7723483294464112,"Albert Almora Jr.",14109,546991
"Elias Díaz","- - -",535,1867,54,187,228,1,0.07123728,0.18478843,0.14912281,0.28603774,0.25321637,0.30814577,0.40233918,0.3074143174636006,,81.90429347418143,-10.587718122638762,-52.783138715941405,-1.8470613844692707,0.7524563975405951,"Elias Diaz",11680,553869
"Robinson Chirinos","- - -",365,1277,45,132,167,4,0.1018011,0.3046202,0.17857142,0.28635682,0.21611722,0.32050275,0.39468864,0.31293878357552884,,94.43198508510834,-10.299021600512788,-17.9459172682214,-18.00355339050293,0.6721835618838836,"Robinson Chirinos",3142,455139
"Garrett Hampson","- - -",488,1436,27,189,102,55,0.07660167,0.26671309,0.13184271,0.31655481,0.23901311,0.30098453,0.37085582,0.29168691834234034,,67.95895655799067,13.427405750611797,-44.59568842906003,2.7233945429325104,0.6120428733560979,"Garrett Hampson",19262,641658
"Alcides Escobar","- - -",257,1011,8,119,70,12,0.0504451,0.16023739,0.09159483,0.29188482,0.24892241,0.2977023,0.34051724,0.2805322281718254,,72.9521920729595,5.778266774723306,-26.647453240711684,-1.9040741920471191,0.5280410265156654,"Alcides Escobar",6310,444876
"Dominic Smith","- - -",525,1675,43,174,188,4,0.06985075,0.2161194,0.14851486,0.30659537,0.25544554,0.31940299,0.4039604,0.31368446913010617,,98.86036806647017,-6.9455022141337395,-8.057813651611035,-40.443182706832886,0.4972888454041495,"Dominic Smith",15653,642086
"David Dahl","- - -",268,1012,36,127,137,12,0.06027668,0.26383399,0.19354839,0.32288401,0.26021505,0.30723489,0.45376344,0.3198986905724255,,87.58589234088815,1.6856299831997603,-13.739608635276529,-14.768108054995537,0.45512213070839835,"David Dahl",13744,621311
"Albert Pujols","- - -",505,1853,89,191,300,7,0.06583918,0.13923368,0.19763313,0.23991196,0.24615385,0.30167296,0.44378698,0.3162918208478071,,99.0868961196907,-16.64580813446082,-19.94183630614687,-41.32429741322994,0.4141302048579174,"Albert Pujols",1177,405395
"Victor Reyes","DET",394,1280,16,147,107,33,0.03828125,0.22421875,0.11449753,0.33188248,0.26441516,0.29444009,0.37891269,0.2901275633085306,,82.04621373967986,2.521566168870777,-24.64832881545653,-16.14057892560959,0.3788135707232836,"Victor Reyes",15487,622682
"Gregory Polanco","PIT",329,1258,47,148,156,32,0.09697933,0.26629571,0.19602529,0.2705249,0.22402891,0.30007981,0.4200542,0.30615621819553607,,89.84637004578164,1.9885439472272992,-15.053687527621008,-24.633137047290802,0.3686174334567409,"Gregory Polanco",12907,570256
"Renato Núñez","- - -",290,1131,55,136,150,1,0.07161804,0.25198939,0.21073171,0.28612717,0.24682927,0.311229,0.45756098,0.32553999323760513,,102.03157123660355,-3.939812048105523,-1.151805987131727,-33.5428664033534,0.3385055250357274,"Renato Nunez",14503,600524
