player_id,name,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,est_woba,est_woba_minus_woba_diff,avg_woba,woba_2023,z_scores_avg_woba,zscore_difference
641313, Tim Anderson,2020.0,506.5,375.0,0.29625,0.27475,0.021499999999999977,0.4445,0.426,0.018499999999999975,0.3175,0.013749999999999925,0.33125,0.256,0.09856498260124766,-1.9618692641892919
641355, Cody Bellinger,2020.0,548.25,362.0,0.235,0.2445,-0.009499999999999975,0.4475,0.44475,0.0027500000000000024,0.329,-0.009000000000000048,0.31999999999999995,0.385,-0.26496220961627787,1.95018845963064
641487, J.P. Crawford,2020.6666666666667,562.0,407.6666666666667,0.24733333333333332,0.24833333333333332,-0.0009999999999999998,0.361,0.33666666666666667,0.024333333333333266,0.3016666666666667,0.003666666666666667,0.3053333333333333,0.346,-0.7388939565072724,1.3513086504557899
641584, Jake Fraley,2022.0,247.0,164.0,0.259,0.248,0.011,0.468,0.417,0.051,0.333,0.0189999999999999,0.352,0.349,0.7690706926913478,-0.07413203289161141
641680, Jonah Heim,2021.5,367.5,266.0,0.21150000000000002,0.227,-0.015500000000000002,0.3785,0.3665,0.012,0.288,-0.006999999999999951,0.281,0.336,-1.525189809303693,1.8625246170814826
641820, Trey Mancini,2020.0,629.5,425.25,0.25675,0.25975000000000004,-0.0030000000000000248,0.4435,0.44975,-0.006249999999999974,0.3395,-0.00975,0.32975,0.28,0.05009469030557771,-1.2532072450838714
641857, Ryan McMahon,2020.6666666666667,577.3333333333334,360.6666666666667,0.25,0.24466666666666667,0.005333333333333333,0.43766666666666665,0.426,0.011666666666666667,0.32666666666666666,0.0033333333333333335,0.33,0.342,0.058173072354856935,0.44420966712537036
642086, Dominic Smith,2021.0,493.0,340.0,0.244,0.262,-0.018,0.363,0.42,-0.0569999999999999,0.325,-0.034,0.291,0.306,-1.2020545273325618,0.7141496765981631
642133, Rowdy Tellez,2020.6666666666667,444.3333333333333,300.3333333333333,0.2293333333333333,0.25566666666666665,-0.026333333333333302,0.44133333333333336,0.4756666666666667,-0.03433333333333324,0.3413333333333333,-0.027666666666666635,0.3136666666666667,0.289,-0.46961455486465914,-0.48592610235997963
642350, Jose Siri,2022.0,325.0,194.0,0.213,0.207,0.006,0.339,0.323,0.016,0.261,0.007,0.268,0.327,-1.945265675866166,2.035028586090299
642708, Amed Rosario,2020.0,626.25,475.5,0.27699999999999997,0.27025,0.0067499999999999505,0.40625,0.38675,0.019499999999999976,0.30425,0.00425,0.3085,0.295,-0.6365677838830791,-0.15392494163912196
642715, Willy Adames,2020.0,519.75,330.25,0.258,0.2345,0.0235,0.44075,0.4195,0.021249999999999977,0.31325000000000003,0.015499999999999974,0.32875,0.303,0.017781162108464407,-0.588209978694082
642731, Thairo Estrada,2022.0,541.0,405.0,0.26,0.246,0.014,0.4,0.352,0.048,0.299,0.018,0.317,0.33,-0.361902794207616,0.5341896702829679
