player_id,full_name,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
608379, Michael Wacha,534.6666666666666,382.6666666666667,0.26433333333333336,0.27099999999999996,-0.006666666666666633,0.45999999999999996,0.47866666666666663,-0.018666666666666634,0.33166666666666667,0.3466666666666667,-0.014999999999999966,4.376666666666666,-0.9013333333333332,5.28,4.2,-2.0319776136711574
608717, Chris Stratton,320.0,217.0,0.27466666666666667,0.25033333333333335,0.024333333333333262,0.426,0.3933333333333333,0.03266666666666667,0.33066666666666666,0.3136666666666667,0.01699999999999997,4.486666666666667,0.26633333333333337,4.22,3.52,-1.258340068032326
608718, Brent Suter,292.5,206.5,0.244,0.2415,0.0024999999999999996,0.40449999999999997,0.37,0.03449999999999995,0.31,0.299,0.011,3.425,-0.30100000000000005,3.725,2.5,-1.6733501160171478
615698, Cal Quantrill,609.6666666666666,449.0,0.24933333333333332,0.25533333333333336,-0.005999999999999966,0.3973333333333333,0.41333333333333333,-0.01599999999999997,0.304,0.31666666666666665,-0.012666666666666666,3.81,-0.4893333333333334,4.296666666666667,6.06,1.4383201872574973
621076, James Kaprielian,539.5,374.0,0.236,0.2465,-0.01049999999999995,0.422,0.426,-0.004,0.318,0.3275,-0.0095,4.15,-0.398,4.550000000000001,4.82,-0.2965015586153957
621107, Zach Eflin,486.6666666666667,358.0,0.26166666666666666,0.24366666666666667,0.017999999999999967,0.43533333333333335,0.39833333333333326,0.037,0.315,0.297,0.018,4.113333333333333,0.367,3.75,3.04,-1.1125629293582178
621112, Paul Blackburn,467.0,343.0,0.255,0.259,-0.004,0.441,0.401,0.0399999999999999,0.326,0.315,0.011,4.28,0.144,4.14,3.95,-0.6680423218663176
621244, José Berríos,792.0,550.0,0.254,0.254,5.782411586589357e-19,0.4163333333333334,0.42966666666666664,-0.013333333333333267,0.312,0.3203333333333333,-0.008333333333333333,4.1433333333333335,-0.27566666666666667,4.42,4.63,-0.319429853052553
621381, Matt Strahm,487.0,340.0,0.267,0.256,0.011,0.477,0.478,-0.001,0.326,0.324,0.002,4.71,0.049,4.66,3.2,-2.245037801507223
622072, Alex Wood,570.0,380.0,0.249,0.244,0.005,0.38949999999999996,0.3875,0.00199999999999995,0.3065,0.307,-0.0005,4.465,0.518,3.9450000000000003,4.91,0.6734210500209732
622491, Luis Castillo,732.6666666666666,464.0,0.223,0.22,0.0030000000000000005,0.359,0.3396666666666666,0.019333333333333366,0.2893333333333334,0.2853333333333333,0.004000000000000033,3.456666666666667,0.023999999999999983,3.4333333333333336,3.7,0.0724207396870784
622663, Luis Severino,405.0,259.0,0.196,0.203,-0.007,0.353,0.329,0.0239999999999999,0.273,0.268,0.005,3.18,0.236,2.94,6.75,4.152790361039823
623167, Chris Flexen,665.5,507.0,0.259,0.2585,0.0005,0.411,0.4285,-0.017499999999999998,0.313,0.324,-0.011,3.67,-0.7785,4.445,6.58,1.7995554838840233
624133, Ranger Suárez,428.3333333333333,298.6666666666667,0.24033333333333337,0.2363333333333333,0.004000000000000034,0.35600000000000004,0.3506666666666667,0.005333333333333301,0.28633333333333333,0.2856666666666667,0.0006666666666666673,2.716666666666667,-0.7693333333333333,3.486666666666667,4.44,0.8134634485918092
628317, Kenta Maeda,538.5,350.0,0.23,0.223,0.007000000000000001,0.402,0.362,0.0399999999999999,0.2995,0.28600000000000003,0.0135,4.35,0.853,3.495,3.34,-0.4141419802207382
