player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
519151,251.0,149.33333333333334,0.204,0.19499999999999998,0.009,0.3096666666666667,0.31433333333333335,-0.004666666666666667,0.246,0.24766666666666667,-0.001666666666666633,2.3699999999999997,-0.21866666666666668,2.5866666666666664,3.52,1.120145563947298
519242,614.5,338.0,0.201,0.1895,0.011499999999999951,0.35,0.3325,0.01749999999999995,0.26549999999999996,0.2585,0.006999999999999951,3.255,0.368,2.885,3.63,0.8204807975045211
519293,252.75,149.0,0.20975,0.199,0.010749999999999975,0.37,0.3325,0.03749999999999998,0.27849999999999997,0.26675,0.01175,3.1775,0.15225,3.025,2.99,-0.014824035012849901
527048,616.0,445.5,0.28625,0.264,0.022249999999999975,0.44575,0.41775,0.028,0.34275,0.3295,0.013250000000000001,4.7425,-0.0012500000000000566,4.7425,5.5,0.1450459390629817
527054,739.0,481.5,0.21250000000000002,0.2355,-0.02299999999999995,0.3815,0.4115,-0.0299999999999999,0.3025,0.3255,-0.023,3.875,-0.741,4.62,4.54,-0.6507872230490416
541640,347.0,266.0,0.245,0.247,-0.002,0.39,0.366,0.024,0.294,0.291,0.003,2.92,-0.571,3.49,5.36,1.7263751684559387
542585,265.0,168.0,0.226,0.228,-0.002,0.345,0.378,-0.033,0.3,0.314,-0.014,3.65,-0.531,4.18,4.32,-0.2668444778648368
542881,715.3333333333334,522.3333333333334,0.24366666666666667,0.23766666666666666,0.005999999999999966,0.4166666666666667,0.383,0.033666666666666664,0.30433333333333334,0.29533333333333334,0.009,3.8833333333333333,0.219,3.6633333333333336,4.79,0.9155530587394829
543037,783.75,453.75,0.20400000000000001,0.2005,0.0035000000000000005,0.35925,0.351,0.00825,0.2675,0.26625,0.0012499999999999998,3.0275,0.05,2.975,3.79,0.8574558452338508
543101,618.6666666666666,433.3333333333333,0.243,0.24066666666666667,0.002333333333333333,0.41966666666666663,0.413,0.006666666666666633,0.304,0.3053333333333333,-0.0013333333333333,3.9966666666666666,0.00833333333333334,3.986666666666667,5.08,0.7623144288362103
543135,495.25,347.0,0.25975000000000004,0.24325,0.0165,0.443,0.405,0.038,0.32075,0.306,0.014749999999999975,4.355,0.3315,4.0225,3.5,-0.8739399172496846
543243,588.25,378.0,0.22875,0.22849999999999998,0.00025000000000005053,0.3695,0.3575,0.011999999999999999,0.296,0.29625,-0.0002499999999999998,3.7625,0.03799999999999998,3.725,3.73,-0.23391657337272898
543272,273.6666666666667,159.66666666666666,0.225,0.223,0.001999999999999967,0.38366666666666666,0.3793333333333333,0.004333333333333299,0.297,0.2976666666666667,-0.0006666666666666996,3.3166666666666664,-0.492,3.8066666666666666,4.79,0.7184970614808017
543294,670.75,498.75,0.2585,0.25925,-0.00075,0.435,0.4255,0.00949999999999995,0.31775,0.3195,-0.00175,4.1175,-0.28,4.3975,4.21,-0.6763521666727806
543475,628.25,445.75,0.2615,0.24875000000000003,0.012749999999999949,0.45375,0.4335,0.020249999999999976,0.331,0.324,0.007,4.4575000000000005,-0.0875,4.545,5.15,0.0650222779570725
543521,279.75,175.25,0.20174999999999998,0.21575,-0.013999999999999974,0.3275,0.34299999999999997,-0.0155,0.25875,0.27275000000000005,-0.014000000000000025,2.71,-0.46625,3.175,4.85,1.6471837149087023
547179,366.0,253.0,0.23433333333333337,0.23433333333333337,0.0,0.36366666666666664,0.35766666666666663,0.005999999999999967,0.2966666666666667,0.299,-0.002333333333333333,3.4233333333333333,-0.3846666666666667,3.8066666666666666,4.12,0.04553280050819389
